Position: [0.0, 0.0, 99.997275], Rotation: [1.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.1635], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 80.83433215377313], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.762297674150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.26652
Position: [0.0, 0.0, 80.91097878167564], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.8060355591500326], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.26751
Position: [0.0, 0.0, 80.98835437432814], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.849936944150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.26851
Position: [0.0, 0.0, 81.06646165673064], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.894003464150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.26952
Position: [0.0, 0.0, 81.14530338113313], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.938235119150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.27053
Position: [0.0, 0.0, 81.22488229978563], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.982635179150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.27156
Position: [0.0, 0.0, 81.30520121943813], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.027205279150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.2726
Position: [0.0, 0.0, 81.38626297409063], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.071947054150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.27365
Position: [0.0, 0.0, 81.46807042499313], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.116860504150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.2747
Position: [0.0, 0.0, 81.55062643339564], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.161948899150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.27577
Position: [0.0, 0.0, 81.63393391504813], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.207212239150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.27684
Position: [0.0, 0.0, 81.71799578570064], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.252653794150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.27793
Position: [0.0, 0.0, 81.80281501560314], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.2982735641500325], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.27902
Position: [0.0, 0.0, 81.88839457500565], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.344074819150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.28013
Position: [0.0, 0.0, 81.97473748865815], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.390057559150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.28124
Position: [0.0, 0.0, 82.06184678131065], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.436225054150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.28237
Position: [0.0, 0.0, 82.14972553221315], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.482577304150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.2835
Position: [0.0, 0.0, 82.23837682061566], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.529117579150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.28465
Position: [0.0, 0.0, 82.32780378026816], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.575845879150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.2858
Position: [0.0, 0.0, 82.41800954492065], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.622765474150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.28697
Position: [0.0, 0.0, 82.50899730282315], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.669876364150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.28814
Position: [0.0, 0.0, 82.60077024222565], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.717181819150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.28933
Position: [0.0, 0.0, 82.69333160587816], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.7646818391500325], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.29052
Position: [0.0, 0.0, 82.78668463653065], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.8123796941500325], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.29173
Position: [0.0, 0.0, 82.88083263143315], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.860275384150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.29294
Position: [0.0, 0.0, 82.97577888783565], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.9083721791500325], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.29417
Position: [0.0, 0.0, 83.07152675748814], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.9566717141500325], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.29541
Position: [0.0, 0.0, 83.16807961939064], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.005173989150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.29665
Position: [0.0, 0.0, 83.26544085254314], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.053882274150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.29791
Position: [0.0, 0.0, 83.36361389044563], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.102798204150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.29918
Position: [0.0, 0.0, 83.46260219384814], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.151923414150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.30046
Position: [0.0, 0.0, 83.56240925075065], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.201259539150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.30175
Position: [0.0, 0.0, 83.66303857640315], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.250808214150031], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.30305
Position: [0.0, 0.0, 83.76449371330565], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.300571074150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.30436
Position: [0.0, 0.0, 83.86677823120816], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.350549754150031], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.30568
Position: [0.0, 0.0, 83.96989572711065], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.4007458891500315], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.30701
Position: [0.0, 0.0, 84.07384982526315], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.451162749150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.30836
Position: [0.0, 0.0, 84.17864420441565], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.5018003341500314], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.30971
Position: [0.0, 0.0, 84.28428254331814], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.552661914150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.31108
Position: [0.0, 0.0, 84.39076857522065], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.603747489150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.31245
Position: [0.0, 0.0, 84.49810603337315], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.655060329150031], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.31384
Position: [0.0, 0.0, 84.60629870552565], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.706602069150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.31524
Position: [0.0, 0.0, 84.71535040667814], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.758374344150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.31665
Position: [0.0, 0.0, 84.82526497908064], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.810378789150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.31807
Position: [0.0, 0.0, 84.93604629223314], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.862617039150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.3195
Position: [0.0, 0.0, 85.04769824288564], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.915090729150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.32094
Position: [0.0, 0.0, 85.16022475503814], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.967803129150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.3224
Position: [0.0, 0.0, 85.27362980719064], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.020754239150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.32386
Position: [0.0, 0.0, 85.38791737784315], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.073947329150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.32534
Position: [0.0, 0.0, 85.50309149999565], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.127384034150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.32683
Position: [0.0, 0.0, 85.61915623389815], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.181065989150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.32833
Position: [0.0, 0.0, 85.73611566705065], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.234994829150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.32984
Position: [0.0, 0.0, 85.85397391420315], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.289173824150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.33137
Position: [0.0, 0.0, 85.97273514460565], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.343602974150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.3329
Position: [0.0, 0.0, 86.09240352750815], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.398285549150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.33445
Position: [0.0, 0.0, 86.21298328666066], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.4532231841500325], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.33601
Position: [0.0, 0.0, 86.33447867306316], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.5084175141500324], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.33758
Position: [0.0, 0.0, 86.45689396496566], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.563870174150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.33916
Position: [0.0, 0.0, 86.58023346786815], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.619584434150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.34076
Position: [0.0, 0.0, 86.70450154177065], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.675560294150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.34236
Position: [0.0, 0.0, 86.82970254667316], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.731801024150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.34398
Position: [0.0, 0.0, 86.95584089707566], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.788308259150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.34561
Position: [0.0, 0.0, 87.08292103472816], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.845083634150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.34725
Position: [0.0, 0.0, 87.21094742863066], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.902130419150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.34891
Position: [0.0, 0.0, 87.33992460228316], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.9594502491500325], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.35058
Position: [0.0, 0.0, 87.46985710643567], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.017044759150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.35226
Position: [0.0, 0.0, 87.60074951908817], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.074915584150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.35395
Position: [0.0, 0.0, 87.73260644549067], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.133065994150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.35566
Position: [0.0, 0.0, 87.86543254539318], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.191495989150031], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.35737
Position: [0.0, 0.0, 87.99923247854568], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.25020883915003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.3591
Position: [0.0, 0.0, 88.13401095919818], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.30920781415003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.36085
Position: [0.0, 0.0, 88.26977275610068], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.36849291415003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.3626
Position: [0.0, 0.0, 88.40652263800318], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.42806740915003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.36437
Position: [0.0, 0.0, 88.54426542815568], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.48793293415003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.36615
Position: [0.0, 0.0, 88.68300597705819], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.548092759150029], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.36795
Position: [0.0, 0.0, 88.82274918971069], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.608548519150029], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.36976
Position: [0.0, 0.0, 88.96349999836319], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.66930184915003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.37158
Position: [0.0, 0.0, 89.10526336251569], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.73035438415003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.37341
Position: [0.0, 0.0, 89.24804426891819], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.791709394150029], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.37526
Position: [0.0, 0.0, 89.39184775882069], Rotation: [495.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.853368514150029], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.37712
Position: [0.0, 0.0, 89.53667890072319], Rotation: [497.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.01686851415003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 89.68423504262569], Rotation: [498.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.18036851415003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 89.83451618452818], Rotation: [500.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.343868514150032], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 89.98752232643068], Rotation: [501.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.507368514150032], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 90.14325346833319], Rotation: [503.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.670868514150033], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 90.30170961023569], Rotation: [504.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.834368514150034], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 90.4628907521382], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.997868514150035], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 90.6267968940407], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.904685613150034], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.430074
Position: [0.0, 0.0, 90.78914998759319], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.812386266150034], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.435478
Position: [0.0, 0.0, 90.94996475869569], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.720961480650034], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.440827
Position: [0.0, 0.0, 91.10925578337319], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.630403572150035], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.446129
Position: [0.0, 0.0, 91.26703750957569], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.540704038650036], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.451379
Position: [0.0, 0.0, 91.42332424355318], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.451854705150035], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.456579
Position: [0.0, 0.0, 91.57813015530569], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.363847887150035], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.461732
Position: [0.0, 0.0, 91.73146928675818], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.276675246150035], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.466834
Position: [0.0, 0.0, 91.88335554086069], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.190328770650035], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.471887
Position: [0.0, 0.0, 92.03380268703819], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.104800939650035], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.476894
Position: [0.0, 0.0, 92.18282436936569], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.020083741650035], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.481852
Position: [0.0, 0.0, 92.33043409839318], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.936169655650035], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.486764
Position: [0.0, 0.0, 92.47664525932069], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.853051160650034], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.49163
Position: [0.0, 0.0, 92.62147111199819], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.770720735650034], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.49645
Position: [0.0, 0.0, 92.76492479092569], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.689170532650033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.501222
Position: [0.0, 0.0, 92.9070192998032], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.608393521150033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.505951
Position: [0.0, 0.0, 93.04776752515569], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.528382180150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.510634
Position: [0.0, 0.0, 93.18718222815819], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.449129315650032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.515273
Position: [0.0, 0.0, 93.32527605008569], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.370627733650032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.519868
Position: [0.0, 0.0, 93.4620615123132], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.292870403650031], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.52442
Position: [0.0, 0.0, 93.5975510190407], Rotation: [506.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.215850295150032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.528929
